2023-07-05 22:35:08.137 INFO     :: Связь с AMQP сервером установлена.
                │    └ <function SpiderAPI._start at 0x40060fb490>
                └ <spider_api_svc.SpiderAPI object at 0x40026cc040>

  File "/usr/src/spider_svc/src/spider/api/spider_api_svc.py", line 87, in _start
    process.start()
    │       └ <function CrawlerProcess.start at 0x40054e9240>
    └ <scrapy.crawler.CrawlerProcess object at 0x402922b970>

  File "/usr/src/spider_svc/.venv/lib/python3.10/site-packages/scrapy/crawler.py", line 390, in start
    reactor.run(installSignalHandlers=False)  # blocking call
    │       └ <function _SignalReactorMixin.run at 0x4003dddbd0>
    └ <twisted.internet.epollreactor.EPollReactor object at 0x400621d120>
  File "/usr/src/spider_svc/.venv/lib/python3.10/site-packages/twisted/internet/base.py", line 1317, in run
    self.startRunning(installSignalHandlers=installSignalHandlers)
    │    │                                  └ False
    │    └ <function _SignalReactorMixin.startRunning at 0x4003dddab0>
    └ <twisted.internet.epollreactor.EPollReactor object at 0x400621d120>
  File "/usr/src/spider_svc/.venv/lib/python3.10/site-packages/twisted/internet/base.py", line 1299, in startRunning
    ReactorBase.startRunning(cast(ReactorBase, self))
    │           │            │    │            └ <twisted.internet.epollreactor.EPollReactor object at 0x400621d120>
    │           │            │    └ <class 'twisted.internet.base.ReactorBase'>
    │           │            └ <function cast at 0x4002a6d240>
    │           └ <function ReactorBase.startRunning at 0x4003ddc430>
    └ <class 'twisted.internet.base.ReactorBase'>
  File "/usr/src/spider_svc/.venv/lib/python3.10/site-packages/twisted/internet/base.py", line 843, in startRunning
    raise error.ReactorNotRestartable()
          └ <_ModuleProxy module=<module 'twisted.internet.error' from '/usr/src/spider_svc/.venv/lib/python3.10/site-packages/twisted/in...

twisted.internet.error.ReactorNotRestartable
2023-08-02 21:01:08.465 INFO     :: Связь с AMQP сервером установлена.
2023-08-02 21:01:46.790 INFO     :: Связь с AMQP сервером установлена.
2023-08-02 21:02:42.068 INFO     :: Связь с AMQP сервером установлена.
2023-08-02 21:02:42.074 INFO     :: {'cron': '* * * * *', 'resource': {'resource_name': 'archi competition 2', 'resource_url': 'https://archi.ru/contests', 'template': {'comp_card': {'lang': 'ru', 'summary': {'selectors': {'xpath': '//article[@class="article1"]/div[@class="text1"]/text()'}, 'constraints': {'required': 'true'}, 'postprocessors': {'prefix': '', 'suffix': ''}}, 'request': {'selectors': {'xpath': '//article[@class="article1"]/header/a/@href'}, 'constraints': {'required': 'true'}}, 'title': {'selectors': {'xpath': '//article[@class="article1"]/header/a/text()'}, 'constraints': {'required': 'true'}}, 'next_page': {'pagination_type': '', 'next_page_link': '', 'parameters': {'curr_page_number': ''}}, 'block_type': 'list'}, 'comp_item': {'meta': {'selectors': {'xpath': "(//td[@class='rec_value_2 border_no'])[3]/text()"}, 'constraints': {'required': 'true', 'type': 'list'}, 'postprocessors': {'translate': 'en', 'strip': 'true'}}, 'register_date': {'selectors': {'xpath': "(//td[@class='rec_value_1'])[1]/text()"}, 'constraints': {'required': 'true', 'type': 'list'}, 'postprocessors': {'strip': 'true', 'initial_date_format': '%d.%m.%Y', 'new_date_format': '%Y|%m|%d'}}}}}, 'settings': {'max_items': 10}, 'task_uuid': '9874687d-e350-4301-8707-67ff7dad9080'}
2023-08-02 21:02:42.079 ERROR    :: Exception in callback _task_done(<Task finishe...te 'runner'")>) at /usr/src/spider_svc/.venv/lib/python3.10/site-packages/aio_pika/tools.py:43
handle: <Handle _task_done(<Task finishe...te 'runner'")>) at /usr/src/spider_svc/.venv/lib/python3.10/site-packages/aio_pika/tools.py:43>
Traceback (most recent call last):

  File "/usr/local/lib/python3.10/asyncio/base_events.py", line 633, in run_until_complete
    self.run_forever()
    │    └ <function BaseEventLoop.run_forever at 0x4002aa57e0>
    └ <_UnixSelectorEventLoop running=True closed=False debug=False>
  File "/usr/local/lib/python3.10/asyncio/base_events.py", line 600, in run_forever
    self._run_once()
    │    └ <function BaseEventLoop._run_once at 0x4002aa72e0>
    └ <_UnixSelectorEventLoop running=True closed=False debug=False>
  File "/usr/local/lib/python3.10/asyncio/base_events.py", line 1896, in _run_once
    handle._run()
    │      └ <function Handle._run at 0x4002a02d40>
    └ <Handle _task_done(<Task finishe...te 'runner'")>) at /usr/src/spider_svc/.venv/lib/python3.10/site-packages/aio_pika/tools.p...
> File "/usr/local/lib/python3.10/asyncio/events.py", line 80, in _run
    self._context.run(self._callback, *self._args)
    │    │            │    │           │    └ <member '_args' of 'Handle' objects>
    │    │            │    │           └ <Handle _task_done(<Task finishe...te 'runner'")>) at /usr/src/spider_svc/.venv/lib/python3.10/site-packages/aio_pika/tools.p...
    │    │            │    └ <member '_callback' of 'Handle' objects>
    │    │            └ <Handle _task_done(<Task finishe...te 'runner'")>) at /usr/src/spider_svc/.venv/lib/python3.10/site-packages/aio_pika/tools.p...
    │    └ <member '_context' of 'Handle' objects>
    └ <Handle _task_done(<Task finishe...te 'runner'")>) at /usr/src/spider_svc/.venv/lib/python3.10/site-packages/aio_pika/tools.p...
  File "/usr/src/spider_svc/.venv/lib/python3.10/site-packages/aio_pika/tools.py", line 47, in _task_done
    raise exc
          └ AttributeError("'SpiderAPI' object has no attribute 'runner'")

  File "/usr/src/spider_svc/src/spider/api/spider_api_svc.py", line 68, in _process_message
    res = await self._start(mes)
                │    │      └ {'cron': '* * * * *', 'resource': {'resource_name': 'archi competition 2', 'resource_url': 'https://archi.ru/contests', 'temp...
                │    └ <function SpiderAPI._start at 0x4006170160>
                └ <spider_api_svc.SpiderAPI object at 0x40026cc070>

  File "/usr/src/spider_svc/src/spider/api/spider_api_svc.py", line 86, in _start
    self.runner.crawl(Spider, task=new_task)
    │                 │            └ TaskForSpider(cron='* * * * *', resource=ResourceCreate(resource_name='archi competition 2', resource_url='https://archi.ru/c...
    │                 └ <class 'src.spider.app.spiders.spider.Spider'>
    └ <spider_api_svc.SpiderAPI object at 0x40026cc070>

AttributeError: 'SpiderAPI' object has no attribute 'runner'
2023-08-02 21:02:42.118 ERROR    :: Task exception was never retrieved
future: <Task finished name='Task-16' coro=<consumer() done, defined at /usr/src/spider_svc/.venv/lib/python3.10/site-packages/aio_pika/queue.py:31> exception=AttributeError("'SpiderAPI' object has no attribute 'runner'")>
Traceback (most recent call last):

> File "/usr/src/spider_svc/.venv/lib/python3.10/site-packages/aio_pika/queue.py", line 37, in consumer
    return await create_task(callback, message)
                 │           │         └ IncomingMessage:{'app_id': None,
                 │           │            'body_size': 1250,
                 │           │            'cluster_id': '',
                 │           │            'consumer_tag': 'ctag1.06d3bbe0f9ba4493957c4b5392af2...
                 │           └ <bound method SpiderAPI._process_message of <spider_api_svc.SpiderAPI object at 0x40026cc070>>
                 └ <function create_task at 0x4003140c10>

  File "/usr/src/spider_svc/src/spider/api/spider_api_svc.py", line 68, in _process_message
    res = await self._start(mes)
                │    │      └ {'cron': '* * * * *', 'resource': {'resource_name': 'archi competition 2', 'resource_url': 'https://archi.ru/contests', 'temp...
                │    └ <function SpiderAPI._start at 0x4006170160>
                └ <spider_api_svc.SpiderAPI object at 0x40026cc070>

  File "/usr/src/spider_svc/src/spider/api/spider_api_svc.py", line 86, in _start
    self.runner.crawl(Spider, task=new_task)
    │                 │            └ TaskForSpider(cron='* * * * *', resource=ResourceCreate(resource_name='archi competition 2', resource_url='https://archi.ru/c...
    │                 └ <class 'src.spider.app.spiders.spider.Spider'>
    └ <spider_api_svc.SpiderAPI object at 0x40026cc070>

AttributeError: 'SpiderAPI' object has no attribute 'runner'
2023-08-02 21:05:07.048 INFO     :: Связь с AMQP сервером установлена.
2023-08-02 21:05:52.562 INFO     :: Связь с AMQP сервером установлена.
2023-08-02 21:05:58.768 INFO     :: Связь с AMQP сервером установлена.
2023-08-02 21:07:36.655 INFO     :: Связь с AMQP сервером установлена.
2023-08-02 21:07:42.880 INFO     :: Связь с AMQP сервером установлена.
2023-08-02 21:08:18.354 INFO     :: Связь с AMQP сервером установлена.
2023-08-02 21:15:10.643 INFO     :: Связь с AMQP сервером установлена.
2023-08-02 21:23:23.820 INFO     :: Связь с AMQP сервером установлена.
2023-08-02 21:24:40.926 INFO     :: Связь с AMQP сервером установлена.
2023-08-02 21:25:31.506 INFO     :: Связь с AMQP сервером установлена.
2023-08-02 21:25:37.873 INFO     :: Связь с AMQP сервером установлена.
2023-08-02 21:35:52.968 INFO     :: Связь с AMQP сервером установлена.
2023-08-02 21:36:44.220 INFO     :: Связь с AMQP сервером установлена.
2023-08-02 21:37:56.817 INFO     :: Связь с AMQP сервером установлена.
2023-08-02 21:38:29.952 INFO     :: Связь с AMQP сервером установлена.
2023-08-02 21:38:36.833 INFO     :: Связь с AMQP сервером установлена.
2023-08-04 08:36:06.484 INFO     :: Связь с AMQP сервером установлена.
2023-08-04 08:36:12.758 INFO     :: Связь с AMQP сервером установлена.
2023-08-04 09:15:57.187 INFO     :: Связь с AMQP сервером установлена.
2023-08-04 09:16:03.366 INFO     :: Связь с AMQP сервером установлена.
2023-08-04 09:20:28.316 INFO     :: Связь с AMQP сервером установлена.
2023-08-04 09:20:34.634 INFO     :: Связь с AMQP сервером установлена.
2023-08-04 09:25:05.345 INFO     :: Связь с AMQP сервером установлена.
2023-08-04 09:25:11.537 INFO     :: Связь с AMQP сервером установлена.
2023-08-04 09:26:15.917 INFO     :: Связь с AMQP сервером установлена.
2023-08-04 09:26:22.088 INFO     :: Связь с AMQP сервером установлена.
2023-08-04 09:28:10.808 INFO     :: Связь с AMQP сервером установлена.
2023-08-04 09:28:17.099 INFO     :: Связь с AMQP сервером установлена.
2023-08-04 09:28:21.914 INFO     :: Overridden settings:
{}
2023-08-04 09:28:21.923 WARNING  :: /usr/src/spider_svc/.venv/lib/python3.10/site-packages/scrapy/utils/request.py:232: ScrapyDeprecationWarning: '2.6' is a deprecated value for the 'REQUEST_FINGERPRINTER_IMPLEMENTATION' setting.

It is also the default value. In other words, it is normal to get this warning if you have not defined a value for the 'REQUEST_FINGERPRINTER_IMPLEMENTATION' setting. This is so for backward compatibility reasons, but it will change in a future version of Scrapy.

See the documentation of the 'REQUEST_FINGERPRINTER_IMPLEMENTATION' setting for information on how to handle this deprecation.
  return cls(crawler)

2023-08-04 09:28:21.981 INFO     :: Telnet Password: 3c8ceaa61c6c4b05
2023-08-04 09:28:22.330 INFO     :: Enabled extensions:
['scrapy.extensions.corestats.CoreStats',
 'scrapy.extensions.telnet.TelnetConsole',
 'scrapy.extensions.memusage.MemoryUsage',
 'scrapy.extensions.logstats.LogStats']
2023-08-04 09:28:22.479 INFO     :: Enabled downloader middlewares:
['scrapy.downloadermiddlewares.httpauth.HttpAuthMiddleware',
 'scrapy.downloadermiddlewares.downloadtimeout.DownloadTimeoutMiddleware',
 'scrapy.downloadermiddlewares.defaultheaders.DefaultHeadersMiddleware',
 'scrapy.downloadermiddlewares.useragent.UserAgentMiddleware',
 'scrapy.downloadermiddlewares.retry.RetryMiddleware',
 'scrapy.downloadermiddlewares.redirect.MetaRefreshMiddleware',
 'scrapy.downloadermiddlewares.httpcompression.HttpCompressionMiddleware',
 'scrapy.downloadermiddlewares.redirect.RedirectMiddleware',
 'scrapy.downloadermiddlewares.cookies.CookiesMiddleware',
 'scrapy.downloadermiddlewares.httpproxy.HttpProxyMiddleware',
 'scrapy.downloadermiddlewares.stats.DownloaderStats']
2023-08-04 09:28:22.492 INFO     :: Enabled spider middlewares:
['scrapy.spidermiddlewares.httperror.HttpErrorMiddleware',
 'scrapy.spidermiddlewares.offsite.OffsiteMiddleware',
 'scrapy.spidermiddlewares.referer.RefererMiddleware',
 'scrapy.spidermiddlewares.urllength.UrlLengthMiddleware',
 'scrapy.spidermiddlewares.depth.DepthMiddleware']
2023-08-04 09:28:22.497 INFO     :: Enabled item pipelines:
['src.spider.app.pipelines.SpiderMainPipeline']
2023-08-04 09:28:22.499 INFO     :: Spider opened
2023-08-04 09:28:22.782 WARNING  :: /usr/src/spider_svc/.venv/lib/python3.10/site-packages/twisted/internet/defer.py:1857: RuntimeWarning: coroutine 'SpiderMainPipeline.open_spider' was never awaited
  _inlineCallbacks(None, gen, status, _copy_context())

2023-08-04 09:28:22.785 INFO     :: Crawled 0 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2023-08-04 09:28:22.795 INFO     :: Telnet console listening on 127.0.0.1:6023
2023-08-04 09:30:46.638 INFO     :: Связь с AMQP сервером установлена.
2023-08-04 09:31:27.165 INFO     :: Связь с AMQP сервером установлена.
2023-08-04 09:31:33.421 INFO     :: Связь с AMQP сервером установлена.
2023-08-04 09:32:25.605 INFO     :: Overridden settings:
{}
2023-08-04 09:32:25.612 WARNING  :: /usr/src/spider_svc/.venv/lib/python3.10/site-packages/scrapy/utils/request.py:232: ScrapyDeprecationWarning: '2.6' is a deprecated value for the 'REQUEST_FINGERPRINTER_IMPLEMENTATION' setting.

It is also the default value. In other words, it is normal to get this warning if you have not defined a value for the 'REQUEST_FINGERPRINTER_IMPLEMENTATION' setting. This is so for backward compatibility reasons, but it will change in a future version of Scrapy.

See the documentation of the 'REQUEST_FINGERPRINTER_IMPLEMENTATION' setting for information on how to handle this deprecation.
